a_id,x,y,species
2027,181,187,livestock
1311,103,245,herbivore
1551,100,143,livestock
1490,57,171,herbivore
2003,199,106,livestock
1697,73,151,livestock
1643,83,231,livestock
1527,12,74,carnivore
1420,238,216,herbivore
1696,69,143,livestock
2287,171,149,livestock
2512,116,231,herbivore
1474,185,101,herbivore
1806,185,96,livestock
1568,268,96,livestock
1348,28,1,herbivore
1626,175,148,livestock
1737,176,141,livestock
1486,277,132,herbivore
1423,290,169,herbivore
1353,113,279,herbivore
1694,66,149,livestock
1387,21,71,herbivore
1695,63,147,livestock
1804,93,211,livestock
1567,269,93,livestock
1389,195,271,herbivore
1587,267,60,livestock
1328,79,15,herbivore
1349,72,155,herbivore
1386,272,64,herbivore
1426,196,116,herbivore
1445,57,166,herbivore
1306,181,223,herbivore
1782,150,179,livestock
1513,101,222,carnivore
1467,162,109,herbivore
1736,184,141,livestock
1340,248,59,herbivore
1794,96,207,livestock
2459,170,246,herbivore
1596,256,55,livestock
1962,150,32,livestock
1316,88,166,herbivore
1508,190,282,carnivore
1613,208,210,livestock
2338,72,152,livestock
2292,19,259,herbivore
1740,102,161,livestock
1799,90,201,livestock
1417,255,78,herbivore
2148,186,117,herbivore
1428,61,58,herbivore
1358,233,209,herbivore
1707,159,42,livestock
1577,163,133,livestock
2097,66,144,livestock
1686,182,270,livestock
1644,84,232,livestock
1838,260,215,herbivore
2473,174,136,livestock
1853,91,207,livestock
1751,106,156,livestock
1396,44,115,herbivore
1450,82,130,herbivore
1314,191,181,herbivore
1583,157,132,livestock
1757,182,245,livestock
2059,73,147,livestock
2515,242,95,livestock
2468,148,131,livestock
2004,195,225,herbivore
1422,234,185,herbivore
1503,83,70,carnivore
1457,15,115,herbivore
1722,184,128,livestock
1468,116,243,herbivore
2300,92,216,livestock
1616,170,147,livestock
1351,67,241,herbivore
2174,163,130,livestock
1515,145,277,carnivore
1401,41,37,herbivore
2057,30,245,herbivore
1366,163,125,herbivore
1335,220,100,herbivore
1477,66,12,herbivore
1702,70,149,livestock
1361,71,81,herbivore
2154,255,59,livestock
1473,175,203,herbivore
1594,255,50,livestock
1510,2,192,carnivore
1301,103,245,herbivore
1684,186,263,livestock
2143,106,162,livestock
2294,92,230,livestock
1436,201,146,herbivore
1752,107,170,livestock
1465,232,153,herbivore
1652,270,237,livestock
1367,51,70,herbivore
1690,176,269,livestock
1431,40,42,herbivore
1305,140,292,herbivore
1629,185,191,livestock
1363,98,104,herbivore
1327,274,276,herbivore
1460,108,10,herbivore
1970,89,204,livestock
1885,74,148,livestock
1762,181,244,livestock
1627,180,156,livestock
1462,293,282,herbivore
1599,259,53,livestock
1682,176,266,livestock
1765,171,257,livestock
1534,204,172,carnivore
1312,131,199,herbivore
1598,259,47,livestock
1484,196,245,herbivore
1784,157,170,livestock
1331,4,216,herbivore
1310,252,46,herbivore
1824,187,108,livestock
1499,21,164,herbivore
1685,181,264,livestock
1810,198,105,livestock
1721,167,130,livestock
1657,266,230,livestock
1715,155,31,livestock
1747,102,167,livestock
1679,220,188,livestock
1571,163,131,livestock
1925,14,124,herbivore
1495,5,280,herbivore
2337,160,136,livestock
1822,198,92,livestock
1524,230,215,carnivore
1829,173,151,livestock
1926,107,171,livestock
1418,239,195,herbivore
1756,171,257,livestock
2318,267,53,livestock
2142,207,218,livestock
1350,24,75,herbivore
1537,77,206,carnivore
1478,3,273,herbivore
1411,102,120,herbivore
1553,98,144,livestock
1638,190,182,livestock
1364,102,9,herbivore
1406,194,272,herbivore
2317,92,200,herbivore
1541,244,274,carnivore
1441,297,297,herbivore
1976,180,133,livestock
1407,235,109,herbivore
1710,159,41,livestock
1516,195,22,carnivore
2307,171,142,livestock
1408,163,223,herbivore
2384,170,126,livestock
2169,131,22,herbivore
1330,115,163,herbivore
1531,78,76,carnivore
1558,104,143,livestock
1726,178,129,livestock
1532,64,278,carnivore
1795,90,207,livestock
1716,148,34,livestock
1668,265,270,livestock
1502,64,102,carnivore
1511,172,221,carnivore
1633,185,185,livestock
1791,85,208,livestock
1371,184,262,herbivore
1802,92,216,livestock
1421,278,139,herbivore
1552,95,140,livestock
1755,177,253,livestock
1397,107,191,herbivore
1659,263,233,livestock
1400,168,106,herbivore
1647,87,226,livestock
1498,275,176,herbivore
2165,54,16,herbivore
1878,170,82,herbivore
2310,266,237,livestock
1547,24,258,carnivore
2198,183,57,herbivore
1424,221,297,herbivore
1640,85,222,livestock
1540,37,276,carnivore
1405,240,33,herbivore
2145,157,144,livestock
1343,205,292,herbivore
1671,220,184,livestock
1735,165,141,livestock
1630,188,183,livestock
1821,190,104,livestock
1464,86,30,herbivore
2320,159,40,livestock
1786,155,175,livestock
1455,139,258,herbivore
1856,174,266,livestock
1805,79,208,livestock
1365,253,15,herbivore
1788,89,216,livestock
2520,58,284,livestock
1945,93,209,livestock
1586,150,134,livestock
1512,53,126,carnivore
2469,114,252,herbivore
1787,94,211,livestock
1651,270,236,livestock
2236,81,158,herbivore
2271,166,129,livestock
1692,179,269,livestock
1619,174,156,livestock
1359,212,62,herbivore
1742,108,158,livestock
1609,201,215,livestock
1593,264,52,livestock
1590,257,58,livestock
1569,268,97,livestock
1501,87,276,carnivore
1772,148,168,livestock
2247,250,192,herbivore
1654,270,227,livestock
1768,183,247,livestock
1632,186,183,livestock
1712,150,36,livestock
1575,148,140,livestock
1433,281,44,herbivore
1481,34,59,herbivore
1641,86,227,livestock
1557,96,135,livestock
2458,97,217,livestock
1796,81,219,livestock
2009,115,237,herbivore
1320,204,131,herbivore
2305,66,247,herbivore
1688,183,268,livestock
1803,80,209,livestock
1790,90,208,livestock
1992,178,130,livestock
2363,83,217,livestock
1800,85,210,livestock
1382,21,55,herbivore
1308,149,168,herbivore
1674,218,183,livestock
2268,60,196,herbivore
2391,180,80,herbivore
1369,174,92,herbivore
1691,169,267,livestock
1518,1,156,carnivore
1603,203,215,livestock
2156,264,225,livestock
1446,276,119,herbivore
1427,21,114,herbivore
1317,141,20,herbivore
2220,185,191,livestock
2319,209,218,livestock
1798,91,217,livestock
1815,192,90,livestock
1746,112,156,livestock
1443,30,165,herbivore
2005,286,206,herbivore
1454,127,5,herbivore
1329,40,6,herbivore
2107,81,125,herbivore
1554,97,140,livestock
1376,43,198,herbivore
2175,152,138,livestock
1717,155,38,livestock
1563,95,143,livestock
1536,5,254,carnivore
1447,240,295,herbivore
1868,83,120,carnivore
2117,217,182,livestock
1556,106,139,livestock
1683,176,265,livestock
1605,208,210,livestock
1749,112,170,livestock
1492,183,167,herbivore
1936,243,2,carnivore
1738,109,171,livestock
1573,150,133,livestock
1606,209,219,livestock
1709,149,31,livestock
1589,254,50,livestock
1713,150,41,livestock
1339,269,19,herbivore
1677,213,185,livestock
2315,226,58,herbivore
1459,183,229,herbivore
1731,172,140,livestock
1390,67,78,herbivore
2375,172,264,herbivore
1419,203,289,herbivore
1307,211,263,herbivore
1385,299,160,herbivore
1820,180,105,livestock
1530,246,284,carnivore
1500,281,35,herbivore
1444,82,100,herbivore
1689,177,263,livestock
2385,57,22,herbivore
1522,196,247,carnivore
1432,267,14,herbivore
1453,220,16,herbivore
1602,262,48,livestock
1655,265,237,livestock
2481,111,164,livestock
1592,262,50,livestock
2224,213,187,livestock
1733,177,136,livestock
1489,63,56,herbivore
1611,206,218,livestock
1741,108,157,livestock
1773,158,171,livestock
2347,112,41,carnivore
1412,214,58,herbivore
2362,89,204,livestock
1699,71,150,livestock
2266,153,145,livestock
1658,263,241,livestock
1517,202,24,carnivore
1760,175,244,livestock
1708,148,35,livestock
1491,245,224,herbivore
1509,144,163,carnivore
1456,202,25,herbivore
1346,136,13,herbivore
1572,152,131,livestock
1817,196,100,livestock
1780,149,179,livestock
1648,83,228,livestock
1801,86,208,livestock
1392,93,171,herbivore
2001,263,234,livestock
1809,185,106,livestock
2386,254,163,carnivore
1410,44,132,herbivore
1439,9,54,herbivore
1628,182,157,livestock
1778,148,179,livestock
2147,208,222,herbivore
1789,87,219,livestock
1601,264,54,livestock
1430,286,212,herbivore
1718,184,136,livestock
1902,100,24,herbivore
1487,291,82,herbivore
1399,277,50,herbivore
2367,221,75,herbivore
1533,49,94,carnivore
1368,194,121,herbivore
1318,157,76,herbivore
1579,158,134,livestock
1451,4,258,herbivore
1774,160,170,livestock
1375,226,120,herbivore
1549,35,12,carnivore
1561,99,139,livestock
1480,108,123,herbivore
1687,178,264,livestock
1608,209,210,livestock
1711,159,42,livestock
2054,192,103,livestock
1402,234,175,herbivore
