a_id,x,y,species
1791,79,211,livestock
1371,186,262,herbivore
1802,97,216,livestock
1421,279,138,herbivore
1552,99,135,livestock
1755,185,256,livestock
1397,107,191,herbivore
1659,266,240,livestock
1400,169,107,herbivore
1647,83,226,livestock
1498,275,176,herbivore
2165,53,17,herbivore
1878,170,84,herbivore
2310,263,225,livestock
2198,183,55,herbivore
1424,220,296,herbivore
1640,82,232,livestock
1540,38,277,carnivore
1405,238,33,herbivore
2145,159,145,livestock
1343,205,290,herbivore
1671,220,190,livestock
1735,182,129,livestock
1630,187,188,livestock
1821,195,94,livestock
1464,85,31,herbivore
2320,153,35,livestock
1786,153,177,livestock
1455,140,259,herbivore
1856,181,265,livestock
1805,90,212,livestock
1365,253,13,herbivore
1788,91,204,livestock
2520,265,53,livestock
1945,89,219,livestock
1586,153,142,livestock
2469,114,252,herbivore
1787,87,203,livestock
1651,265,229,livestock
2236,83,158,herbivore
2271,181,130,livestock
1692,170,267,livestock
1619,176,148,livestock
1359,212,60,herbivore
1742,104,159,livestock
1609,203,215,livestock
1593,268,59,livestock
1590,267,51,livestock
1569,270,97,livestock
2550,187,106,livestock
1772,147,168,livestock
2247,251,191,herbivore
1654,265,232,livestock
1768,177,258,livestock
1632,185,186,livestock
1712,151,33,livestock
1575,151,137,livestock
1433,283,44,herbivore
1481,34,61,herbivore
1641,82,229,livestock
1557,97,139,livestock
2458,84,217,livestock
1796,80,216,livestock
2009,116,236,herbivore
1320,205,130,herbivore
2305,66,247,herbivore
1688,170,269,livestock
1803,83,203,livestock
1790,92,201,livestock
1992,183,124,livestock
2363,88,210,livestock
1800,82,206,livestock
1382,20,56,herbivore
1308,149,168,herbivore
1674,216,193,livestock
2268,61,197,herbivore
2391,181,79,herbivore
1369,175,91,herbivore
1691,172,267,livestock
1603,211,213,livestock
2156,265,231,livestock
1446,277,118,herbivore
1427,19,114,herbivore
1317,139,20,herbivore
2220,185,191,livestock
2319,203,216,livestock
1798,96,216,livestock
1815,184,91,livestock
1746,109,165,livestock
1443,28,165,herbivore
2005,286,204,herbivore
1454,128,6,herbivore
1329,40,8,herbivore
2107,81,125,herbivore
1554,94,137,livestock
1376,41,198,herbivore
2175,155,135,livestock
1717,149,36,livestock
1563,103,134,livestock
1447,239,294,herbivore
1868,82,121,carnivore
2117,218,187,livestock
1556,100,138,livestock
1683,179,268,livestock
2572,212,127,herbivore
1605,204,210,livestock
1749,111,159,livestock
1492,182,168,herbivore
1936,244,1,carnivore
1738,103,155,livestock
1573,148,143,livestock
1606,202,213,livestock
1709,157,33,livestock
1589,259,54,livestock
1713,157,31,livestock
1339,271,19,herbivore
1677,210,192,livestock
2315,227,59,herbivore
1459,183,229,herbivore
1731,168,131,livestock
1390,67,76,herbivore
2375,172,264,herbivore
1419,203,291,herbivore
1307,212,264,herbivore
1385,300,159,herbivore
1820,196,103,livestock
1500,281,35,herbivore
1444,82,100,herbivore
1689,179,267,livestock
2385,57,22,herbivore
1432,266,13,herbivore
1453,221,17,herbivore
1602,254,51,livestock
1655,264,240,livestock
2481,104,162,livestock
1592,269,58,livestock
2224,213,192,livestock
1733,175,128,livestock
1489,63,56,herbivore
1611,208,211,livestock
1741,97,167,livestock
1773,148,180,livestock
2347,111,42,carnivore
1412,215,59,herbivore
2362,81,219,livestock
1699,69,151,livestock
2266,153,144,livestock
1658,265,223,livestock
1760,182,250,livestock
1708,157,34,livestock
1491,244,223,herbivore
1456,202,25,herbivore
1346,136,13,herbivore
1572,158,142,livestock
1817,198,104,livestock
1780,158,174,livestock
1648,89,222,livestock
1801,83,210,livestock
1392,93,171,herbivore
2001,263,237,livestock
1809,181,89,livestock
2386,254,163,carnivore
1410,42,132,herbivore
1439,11,54,herbivore
1628,175,155,livestock
1778,161,173,livestock
2147,208,222,herbivore
2580,238,52,livestock
1789,84,213,livestock
1601,262,57,livestock
1430,285,211,herbivore
1718,178,137,livestock
1902,98,24,herbivore
1487,290,83,herbivore
1399,277,48,herbivore
2367,223,75,herbivore
1368,193,120,herbivore
1318,156,75,herbivore
1579,154,143,livestock
1451,5,257,herbivore
1774,156,172,livestock
1561,94,137,livestock
1480,107,122,herbivore
1687,170,265,livestock
1608,200,208,livestock
1711,153,35,livestock
2054,181,108,livestock
1402,235,174,herbivore
